"","merged.pos","mean.1A","mean.1B","mean.3A","mean.tvs.1A","mean.tvs.1B","mean.tvs.3A","mean.all.1A","mean.all.1B","mean.all.3A","depth.1A","depth.1B","depth.3A"
"308",308,0.00158812120138684,0.00159499388186209,0.00191052532065546,0.000630359042831122,0.000767968932931343,0.000556988707519402,0.00221848024421797,0.00236296281479343,0.00246751402817486,1595051,171938,319935
"309",309,0.000555681115160501,0.000424566313060515,0.000476230899317709,0.00129906321573209,0.00186198303864893,0.00136327479465242,0.00185474433089259,0.00228654935170944,0.00183950569397013,1591098,171237,318564
"310",310,0.000656594625349439,0.000371025334217989,0.000565774663541745,0.000277539978256495,0.000157343331043189,0.000308721965305637,0.000934134603605934,0.000528368665261177,0.000874496628847382,1579987,169939,313849
"311",311,0.000491769779441267,0.000411233233589967,0.000377524884376373,0.000147783532391611,8.99287471474143e-05,0.000182217978508308,0.000639553311832879,0.000501161980737381,0.000559742862884681,1569024,170654,313481
"312",312,0.000747442722650291,0.000399192084540197,0.00116506165237624,0.000309748797012811,0.000228847214380125,0.000312710518505285,0.0010571915196631,0.000628039298920322,0.00147777217088152,1546265,168276,303501
"313",313,0.000564752440417952,0.000397348140496043,0.000401420974261803,0.00450726540335557,0.00139584529100037,0.00296593759924044,0.00507201784377352,0.00179319343149641,0.00336735857350224,1541588,166581,304276
"314",314,0.000627299872469791,0.000480345435492041,0.000720606137194936,0.00161441809119812,0.000853021475110894,0.00195656505281154,0.00224171796366791,0.00133336691060294,0.00267717119000648,1509832,164682,276311
"315",315,0.00117124012739577,0.000982332058864144,0.00169114459697125,0.000918309652373483,0.000871775171653199,0.00109773634108742,0.00208954977976926,0.00185410723051734,0.00278888093805867,1503121,163676,273992
"316",316,0.0111353190344377,0.0116654638730836,0.0145677228948409,0.00487727265118992,0.00375580410134603,0.00132235988755333,0.0160125916856276,0.0154212679744297,0.0158900827823942,1237729,119074,270267
"317",317,0.017162164030487,0.0287086138125711,0.00342442934159213,0.00753849806400804,0.0040810418102847,0.00172447874125837,0.024700662094495,0.0327896556228558,0.0051489080828505,884529,85357,264705
"318",318,0.00167841358901486,0.00172468351446011,0.00237757074672924,0.00147137525164358,0.00164229972008741,0.00260505698648651,0.00314978884065845,0.00336698323454752,0.00498262773321575,880065,84351,265642
"319",319,0.0013612201004165,0.00108693964930251,0.00130993564771041,0.00097092744726513,0.000769779868788365,0.00119212748544848,0.00233214754768163,0.00185671951809087,0.00250206313315889,864217,81771,266453
"320",320,0.00103413167424724,0.00109449555210326,0.00138606709719955,0.000724004708582242,0.000585171152336938,0.00080743466724412,0.00175813638282948,0.00167966670444019,0.00219350176444367,856811,81018,266107
"321",321,0.0101531212684195,0.00433049187844057,0.00608233901604835,0.000935420991501377,0.00148365576422313,0.000936505549874958,0.0110885422599209,0.0058141476426637,0.00701884456592331,769161,73489,250232
"322",322,0.0014724142973443,0.00143100638982638,0.00134877185196188,0.000648686482541418,0.00131947552465612,0.00198480194753347,0.00212110077988572,0.0027504819144825,0.00333357379949535,733352,69802,244624
"323",323,0.000643015198348238,0.000771967295858623,0.000752181947149935,0.000278294976442501,0.000165990349496891,0.000456623730079346,0.000921310174790739,0.000937957645355514,0.00120880567722928,731193,69510,245920
"324",324,0.00427430657782842,0.00435247178211812,0.00572358356479245,0.00221391653157065,0.000518482923756162,0.00120707444202753,0.00648822310939907,0.00487095470587428,0.00693065800681998,650257,64850,225451
"325",325,0.00238646528722196,0.000874632278990162,0.0011321312880389,0.00684254240188798,0.00441349672879152,0.00932315173559439,0.00922900768910994,0.00528812900778168,0.0104552830236333,470985,42809,168851
"326",326,0.00540515967469044,0.00398257174346908,0.0171203824217881,0.00313621547100177,0.00121307840540452,0.00234575967941338,0.00854137514569221,0.0051956501488736,0.0194661421012015,475179,43053,170194
"327",327,0.00210626495504905,0.00224225962673761,0.00183047633807847,0.00149358349172965,0.0011834311675833,0.00101186098841936,0.00359984844677869,0.00342569079432091,0.00284233732649783,481622,43394,173073
"328",328,0.00379617462651876,0.00343323243678171,0.00417278536851683,0.0002812172242349,0.000417852932495465,0.000289319850718464,0.00407739185075366,0.00385108536927717,0.00446210521923529,493354,44895,178751
"329",329,0.00361585446466995,0.00359106475668593,0.00401374314354956,0.000487499351094572,0.000448143952176999,0.000576098946462108,0.00410335381576452,0.00403920870886293,0.00458984209001167,487786,43903,177653
"330",330,0.00376558721116241,0.00277435636199315,0.00509872463310507,0.00099951791380564,0.000882189342788381,0.000829532616357833,0.00476510512496805,0.00365654570478153,0.0059282572494629,540354,52049,214091
"331",331,0.00135287572629954,0.00105304241237391,0.00175009228621712,0.00486433515255307,0.00526928233679371,0.00435197901282704,0.00621721087885261,0.0063223247491676,0.00610207129904417,544109,52458,215835
"332",332,0.00452545884981213,0.00381272532022308,0.00410487888140102,0.000382444993993829,0.000352970428871562,0.000325239584802945,0.00490790384380596,0.00416569574909465,0.00443011846620396,551605,53133,217870
"333",333,0.00188339344062722,0.00139953431154268,0.00162451105044043,0.00011767595565338,0.000103056344839862,9.77023095222713e-05,0.0020010693962806,0.00150259065638255,0.0017222133599627,709355,71949,275858
"334",334,0.00346062254301433,0.00325231974831021,0.00412477347435444,0.00116201379418195,0.00100486257360654,0.000990889251332942,0.00462263633719628,0.00425718232191675,0.00511566272568738,708679,71931,275793
"335",335,0.00407889505432342,0.0137852133578671,0.00456978311567017,0.000422832109714301,0.000361329783232484,0.000232508588319501,0.00450172716403772,0.0141465431410996,0.00480229170398967,712572,72272,277478
"336",336,0.00534222454870853,0.00578010032040653,0.00596337588712906,0.00128029516643026,0.00112363631982616,0.00137974274118264,0.00662251971513879,0.00690373664023269,0.0073431186283117,716997,73178,279284
"337",337,0.00325681122473159,0.00275863729861942,0.00873084115848134,0.000472642547006024,0.000377719436548059,0.000340909492249671,0.00372945377173761,0.00313635673516748,0.00907175065073099,877540,89001,343480
"338",338,0.00301210240857214,0.00293636050720497,0.00280487387562122,0.000384409159241693,0.000377201637745475,0.00032094050823284,0.00339651156781383,0.00331356214495044,0.00312581438385406,893246,90421,349721
"339",339,0.0044729177915841,0.00405934721410234,0.00376381451358327,0.000636386547333581,0.000635623082941715,0.000550405783309145,0.00510930433891768,0.00469497029704406,0.00431422029689242,907447,91867,353617
"340",340,0.011050711570876,0.01892952141998,0.00637421509426906,0.00049481897807173,0.00302079727455939,0.0011241992916933,0.0115455305489478,0.0219503186945394,0.00749841438596236,995766,101228,380772
"341",341,0.00324322642135799,0.00226080455313631,0.00145470132768434,0.00111941635969767,0.0011670397480831,0.000135570777025097,0.00436264278105566,0.00342784430121941,0.00159027210470944,1011083,102849,387299
"342",342,0.00279797112518185,0.00265455948835997,0.00341763123958983,0.00101841826756096,0.00076628884995711,0.000738225294080818,0.00381638939274281,0.00342084833831708,0.00415585653367065,1019932,103853,388708
"343",343,0.00349223185021359,0.00298292823542683,0.00275535581781978,0.000620208870284786,0.000457006687157241,0.000395675226142009,0.00411244072049838,0.00343993492258407,0.00315103104396179,1030021,104980,391419
"344",344,0.00133741537188988,0.00143127077271814,0.00149669044142846,0.00245776336396475,0.00268948442697881,0.00178776007587687,0.00379517873585463,0.00412075519969694,0.00328445051730533,1030957,105141,392436
"345",345,0.00494075210426758,0.00459850553683291,0.00512970711265633,0.00112608532248125,0.000763308975750737,0.00113870066343029,0.00606683742674882,0.00536181451258364,0.00626840777608662,1063052,109158,399154
"346",346,0.00245306168409655,0.00220979111989191,0.00396620776893089,0.000605191353210008,0.000377226077415887,0.000651887870792722,0.00305825303730655,0.0025870171973078,0.00461809563972361,1069302,109821,413821
"347",347,0.00279657851434356,0.00209187266914512,0.00437259895655266,0.00041967525782474,0.000345006688083416,0.00032103623390337,0.0032162537721683,0.00243687935722853,0.00469363519045603,1074476,110378,417647
"348",348,0.00736097099882198,0.00407920549816962,0.00626550799326487,0.000778155298353594,0.000641672048181401,0.000801170979606816,0.00813912629717557,0.00472087754635102,0.00706667897287168,1076786,110565,428502
"349",349,0.00279752551242104,0.0131770201984412,0.00189904272994719,0.000182470354664324,0.000218361797836246,0.000128598626953385,0.00297999586708536,0.0133953819962774,0.00202764135690057,1081084,111215,433769
"350",350,0.00747483829570124,0.0110492525190637,0.00361512985967038,0.00191591339373396,0.00200063639012163,0.00114420165022405,0.00939075168943521,0.0130498889091854,0.00475933150989442,1082025,111348,434919
"351",351,0.00388436109699802,0.0039849754502006,0.0022124986146011,0.000861232051882074,0.00366790804238093,0.000699980308266172,0.00474559314888009,0.00765288349258153,0.00291247892286727,1088188,112510,441961
"352",352,0.00333399232161527,0.00521396348070876,0.00713976813759009,0.000462863116002202,0.00137196669421926,0.00260577192834487,0.00379685543761747,0.00658593017492802,0.00974554006593496,1102614,113612,443494
"353",353,0.00567092174393882,0.00618926186698784,0.0059398008881112,0.000403328307056935,0.000615744869277651,0.000821995405332118,0.00607425005099576,0.00680500673626549,0.00676179629344331,1113025,114541,445837
"354",354,0.00158009439961237,0.00169581006755575,0.00144776321877882,0.00106055479965306,0.00119459322768147,0.000642546582916157,0.00264064919926543,0.00289040329523723,0.00209030980169498,1121602,115471,457411
"355",355,0.00225055830793608,0.00190947162434434,0.00149419211833494,0.00124527128553735,0.000953366364779757,0.000832186142652863,0.00349582959347342,0.0028628379891241,0.0023263782609878,1150930,118695,458578
"356",356,0.0050430367603801,0.00398279699808247,0.00692855621931708,0.00158899072514256,0.0012258103737585,0.00140638007582297,0.00663202748552266,0.00520860737184097,0.00833493629514005,1158662,119570,478242
"357",357,0.00282314708298466,0.0029808746227503,0.00217014204681479,0.00149008870349198,0.00047864647404407,0.000414340368476661,0.00431323578647665,0.00345952109679437,0.00258448241529146,1185901,122512,476887
"358",358,0.00396402318505968,0.00355615959447496,0.00385938965974714,0.00248007119303367,0.00106874809154853,0.00111810612074849,0.00644409437809335,0.00462490768602349,0.00497749578049563,1222364,126621,500915
"359",359,0.00461641121944738,0.00540522569219899,0.00422830803108061,0.00180855974151349,0.00188650058556964,0.00125090057890093,0.00642497096096087,0.00729172627776863,0.00547920860998154,1227664,127348,503993
"360",360,0.00136241423063223,0.00185042606632875,0.00198125443005099,0.000121003954718362,0.000160819078981389,0.000116244133185034,0.00148341818535059,0.00201124514531014,0.00209749856323602,1234244,128047,505821
"361",361,0.00134835682123566,0.00143418407954752,0.00166620668762946,0.00096906374715875,0.000799984416858,0.000757708203476022,0.00231742056839441,0.00223416849640552,0.00242391489110548,1233314,128023,506078
"362",362,0.0194735906783853,0.0109883576380539,0.0183861954795843,0.00103564200168309,0.000978873904336488,0.00285861534166377,0.0205092326800683,0.0119672315423904,0.0212448108212481,1235748,128335,506112
"363",363,0.000895825895747715,0.000727418309868397,0.000817933078783183,0.00102946786442944,0.00103392886705929,0.00104398861187677,0.00192529376017715,0.00176134717692768,0.00186192169065995,1239265,128652,507794
"364",364,0.00350531139770717,0.00309732639024389,0.00356715187329318,0.000639955659697734,0.000591353709013191,0.000921799743128725,0.0041452670574049,0.00368868009925708,0.00448895161642191,1239581,128718,508438
"365",365,0.00424883591021147,0.0036874748032484,0.0034040636719786,0.000684519255644562,0.000705091578838602,0.000898601514641436,0.00493335516585603,0.004392566382087,0.00430266518662004,1254012,130215,517236
"366",366,0.00617012406152475,0.00555043317040738,0.00553740807831093,0.00114326875631014,0.00111023299699605,0.00106997189284444,0.00731339281783489,0.00666066616740343,0.00660737997115537,1258443,130584,523946
"367",367,0.00165154710460908,0.001222504483989,0.00132781252278932,0.00297802178370323,0.00129403160272805,0.00105938518538963,0.00462956888831231,0.00251653608671705,0.00238719770817896,1260629,130999,525639
"368",368,0.00693697969043098,0.0138773237367593,0.00844612574802811,0.000327766112379398,0.000265454810470638,0.000253787487777958,0.00726474580281038,0.01414277854723,0.00869991323580607,1252070,130319,523351
"369",369,0.0035317248631615,0.0039355774477318,0.00559597197643519,0.0032595602425851,0.00276900444073672,0.000681150905909768,0.0067912851057466,0.00670458188846852,0.00627712288234496,1250893,130306,523990
"370",370,0.00802377596943951,0.00548333193714155,0.00578962709945314,0.00553579700256842,0.00529028333867057,0.00122026442319983,0.0135595729720079,0.0107736152758121,0.00700989152265297,1257679,131072,525865
"371",371,0.00643716832698889,0.00614352584724612,0.0064099327893605,0.00117077018794982,0.000705158874772233,0.00177665993919708,0.00760793851493871,0.00684868472201835,0.00818659272855758,1252681,130887,525374
"372",372,0.00531196934137699,0.00478655599796286,0.00528883065765248,0.00507879235667045,0.00263084801916209,0.00260359717486769,0.0103907616980474,0.00741740401712496,0.00789242783252017,1253226,131150,526668
"373",373,0.00153877780830459,0.0022345476702956,0.00124903476737053,0.000456096418732311,0.000552579916354007,0.00014267964858441,0.00199487422703691,0.00278712758664961,0.00139171441595494,1253632,131237,527502
"374",374,0.00598053266114877,0.00268749603928731,0.00272921155322862,0.00154939486036329,0.00130729489981182,0.00108594337884425,0.00752992752151206,0.00399479093909914,0.00381515493207287,1246611,130815,527496
"375",375,0.0033607958622782,0.00321812394204214,0.00251437625756835,0.000851889959799661,0.000858687447559591,0.00073060162022368,0.00421268582207786,0.00407681138960173,0.00324497787779203,1245827,130714,526268
"376",376,0.00512558794976889,0.00374803262395672,0.00449451021899946,0.00122690631039008,0.00113523223082589,0.00110246031683684,0.00635249426015896,0.00488326485478262,0.00559697053583631,1242098,130340,525327
"377",377,0.00779098274602359,0.00649272260447605,0.0191976239988959,0.012903916288121,0.0181739735473482,0.000803410725257643,0.0206948990341446,0.0246666961518242,0.0200010347241536,1243474,130864,527405
"378",378,0.00574607591950167,0.00316076591435108,0.00760496994167469,0.000387308081725642,0.00463820933405599,0.000930375927052763,0.00613338400122731,0.00779897524840707,0.00853534586872745,1237279,130630,529070
"379",379,0.00578589649580281,0.00360928180628017,0.00145004553089901,0.00122801783248092,0.000554581475055452,0.000872095006350307,0.00701391432828373,0.00416386328133561,0.00232214053724932,1240420,130978,532869
"380",380,0.00725691809034788,0.00482600614309697,0.0064599792296544,0.000733670843082227,0.00462014514411717,0.000405145896208505,0.00799058893343011,0.00944615128721414,0.0068651251258629,1243421,131472,531228
"381",381,0.00323797925153647,0.00238976198872026,0.00363044146690425,0.000633396696747282,0.000675283632150019,0.00040223019573559,0.00387137594828375,0.00306504562087028,0.00403267166263984,1198840,128580,528322
"382",382,0.00519133591720292,0.00427387915058314,0.00803857184117585,0.00100392554521144,0.000870278795567345,0.00281154324154638,0.00619526146241435,0.00514415794615048,0.0108501150827222,1219105,131368,532269
"383",383,0.00417681951167138,0.00365590520055653,0.00242641760189009,0.000126391842079938,0.000116602922420692,0.000186627803683774,0.00430321135375132,0.00377250812297722,0.00261304540557387,1220531,131767,531552
"384",384,0.00592083732971112,0.0101962771726148,0.00506285313514113,0.00118148003412964,0.00136902736438805,0.00135864678210459,0.00710231736384076,0.0115653045370028,0.00642149991724572,1215739,131626,528262
"385",385,0.00561750301435596,0.00808850706674963,0.00248257506936934,0.000292777860101904,0.000361634101126967,0.00075717209860456,0.00591028087445787,0.0084501411678766,0.0032397471679739,1214902,131804,527383
"386",386,0.00323159852240933,0.00279649065425798,0.00404211656959499,0.000995081364288918,0.000881668699996442,0.000798166405290537,0.00422667988669825,0.00367815935425442,0.00484028297488552,1200690,130848,521450
"387",387,0.00337136308030629,0.00336253378268409,0.00669635446804215,0.00398612812417792,0.00147488038823079,0.000741061846748215,0.00735749120448422,0.00483741417091488,0.00743741631479037,1200194,130931,520400
"388",388,0.00590569603186031,0.0229787775369123,0.00733183608283322,0.000870074607467825,0.0053000924658853,0.00378019508808341,0.00677577063932813,0.0282788700027976,0.0111120311709166,1198737,130976,521830
"389",389,0.00189066440406245,0.00184308809713968,0.00154124629967803,0.000162499465421324,0.0015145605104207,0.000614738582333564,0.00205316386948377,0.00335764860756038,0.0021559848820116,1220602,133339,522509
"390",390,0.00319333234200176,0.00211186533042765,0.00293587651535565,0.00108191595621984,0.000993552217216056,0.000973392060930481,0.0042752482982216,0.00310541754764371,0.00390926857628613,1220056,133483,521556
"391",391,0.00243263294530793,0.00506934273567529,0.00174467582904054,0.00121515495238951,0.000848053607422437,0.000207098831161699,0.00364778789769745,0.00591739634309772,0.00195177466020224,1207220,132456,517602
"392",392,0.0164893761814386,0.0236700921285098,0.00633527946231476,0.00080483763558537,0.000560262202862091,0.0010421801614107,0.0172942138170239,0.0242303543313719,0.00737745962372546,1200781,132484,514023
"393",393,0.00180051151742641,0.0021480325556615,0.00568540546283112,0.00140370493053053,0.000951697249957462,0.00104039132761659,0.00320421644795694,0.00309972980561896,0.0067257967904477,1199190,132268,514543
"394",394,0.00291017883747202,0.00250456542768006,0.00284991843634128,0.000690366714404276,0.00201973051711825,0.000717014685714124,0.00360054555187629,0.00452429594479831,0.00356693312205541,1200053,132922,513881
"395",395,0.0018696285765662,0.00214084414058623,0.00218288836532347,0.000648894964204693,0.000905054505504284,0.00042230482729098,0.00251852354077089,0.00304589864609052,0.00260519319261445,1208026,133444,513957
"396",396,0.00189098928077986,0.00124130334642792,0.00218641607177744,0.00098913449146143,0.000805135520318168,0.000707296571608006,0.00288012377224129,0.00204643886674609,0.00289371264338545,1211646,134076,515800
"397",397,0.00170053086203173,0.0015180161698427,0.00151870922656148,0.00229009287708533,0.00177646143581786,0.00138790585893297,0.00399062373911706,0.00329447760566056,0.00290661508549445,1211189,134035,516410
"398",398,0.00327587338295092,0.00311372157892742,0.00340247988490357,0.00133695473939803,0.00092576612737412,0.00104938766469206,0.00461282812234894,0.00403948770630154,0.00445186754959563,1206237,133042,514375
"399",399,0.00270493340293262,0.00186970434723084,0.00156898546958085,0.000189967347838575,0.000198043797418009,0.000185235953767434,0.00289490075077119,0.00206774814464885,0.00175422142334828,1207182,133395,515560
"400",400,0.00407767654079319,0.00445097404850171,0.00382392819316753,0.00174172861691857,0.00237147508916162,0.00368749654576819,0.00581940515771175,0.00682244913766333,0.00751142473893572,1179775,131615,509092
"401",401,0.00170660251872092,0.00150630823192405,0.00140713988987932,0.00132919232676358,0.00233561069106876,0.00362287288260488,0.0030357948454845,0.00384191892299281,0.0050300127724842,1189357,132434,514197
"402",402,0.00143245276613267,0.0016197353786002,0.00285748617703197,0.000980476393820034,0.00125317510155731,0.000726492866944692,0.00241292915995271,0.00287291048015751,0.00358397904397666,1184517,131837,511902
"403",403,0.00532734207792562,0.00484091222051349,0.00540220653076439,0.000466704043869103,0.000443610704383308,0.000499478456881847,0.00579404612179472,0.0052845229248968,0.00590168498764624,1177283,130918,509485
"404",404,0.00273514846895175,0.00251177507079938,0.00450952071278317,0.000253212475135196,0.000144423996674483,0.0001551765356804,0.00298836094408695,0.00265619906747386,0.00466469724846357,1181047,131287,510644
"405",405,0.00259603046107265,0.00300541238630063,0.0126898795983443,0.000281791473269059,0.000478333376959196,0.000263789299963449,0.00287782193434171,0.00348374576325982,0.0129536688983077,1180210,130949,511767
"406",406,0.00641810579491022,0.0060821239162945,0.00692603144127058,0.00100268157449449,0.00110013815056934,0.000890269952773821,0.00742078736940472,0.00718226206686384,0.0078163013940444,1181935,131363,515429
"407",407,0.0309170048074101,0.0381005020081824,0.0448027858711986,0.00122565047694425,0.00153725045796348,0.00074263213954765,0.0321426552843544,0.0396377524661459,0.0455454180107462,1183317,131257,515214
"408",408,0.00451824057588765,0.00421885896654449,0.00403353330681079,0.00257895752050471,0.00232628647309033,0.0015030379517023,0.00709719809639236,0.00654514543963482,0.00553657125851309,1194966,132707,521933
"409",409,0.00554332280779801,0.00600966714269369,0.00497961340553727,0.00123396142570767,0.00188478771803125,0.00106595495278538,0.00677728423350568,0.00789445486072494,0.00604556835832265,1188304,132124,520373
"410",410,0.0020590417653308,0.00168753735953975,0.00161799244190935,0.000234521858027166,0.000348599182298358,0.000135577299808327,0.00229356362335797,0.00203613654183811,0.00175356974171768,1220513,135503,530943
"411",411,0.00310001645609819,0.00352679664105595,0.00330928492099005,0.000267653356327093,0.00035558844806093,0.000293685064174719,0.00336766981242528,0.00388238508911688,0.00360296998516476,1212005,134764,527893
"412",412,0.00445579180731521,0.00438803338812936,0.00437138073867286,0.000359652978146373,0.000255992337020085,0.000274113229918485,0.00481544478546158,0.00464402572514945,0.00464549396859134,1206653,134268,525315
"413",413,0.00501196811939985,0.0175191368281031,0.00397915750775685,0.00167858936036107,0.00174847905987882,0.00117302713002417,0.00669055747976092,0.0192676158879819,0.00515218463778101,1209223,134364,526239
"414",414,0.00156154280221147,0.00158745305731513,0.0021485641964045,0.00128227764122791,0.000797564925894613,0.000707693470788431,0.00284382044343938,0.00238501798320975,0.00285625766719293,1206237,133981,524216
"415",415,0.00250757906780655,0.00253339671650382,0.00241344925993135,0.00219445678324797,0.00170647398364227,0.001649762139174,0.00470203585105451,0.00423987070014609,0.00406321139910535,1203869,133938,522382
"416",416,0.00289392993940361,0.00278016017758111,0.00308217375391517,0.0022712644335548,0.00154716765354883,0.00170568360002753,0.00516519437295841,0.00432732783112994,0.0047878573539427,1204310,133723,521888
"417",417,0.00165880540414971,0.00198004574664117,0.00184340024051605,0.000946323103975143,0.000908434810993316,0.000758149465719253,0.00260512850812485,0.00288848055763449,0.0026015497062353,1194125,129436,516872
"418",418,0.00146160155884596,0.00177021764698179,0.00142224074620851,0.000226529049608495,0.000460402996949991,0.000134943038336287,0.00168813060845446,0.00223062064393178,0.0015571837845448,1185305,128652,512132
"419",419,0.0171216657119717,0.0108512413395392,0.00549690263994212,0.00548664019823835,0.000826401074996144,0.000626456648349047,0.02260830591021,0.0116776424145353,0.00612335928829117,1163857,127935,503124
"420",420,0.00160675118020349,0.00188684571581798,0.00124759730122057,0.00106565995484457,0.000893063800067511,0.000867614746322653,0.00267241113504806,0.00277990951588549,0.00211521204754322,1167703,127820,505167
"421",421,0.00169525641372178,0.00137375368940868,0.00222141276582965,0.000568175686799267,0.000110296200391472,0.000555170597469668,0.00226343210052104,0.00148404988980015,0.00277658336329932,1170487,127609,506491
"422",422,0.0147656206057709,0.00785326872668957,0.0041328766304004,0.000784022574550136,0.000733855108027045,0.00109374896800725,0.0155496431803211,0.00858712383471661,0.00522662559840765,1182580,127395,511188
"423",423,0.00351702350023832,0.00250057662081446,0.00358049669293541,0.00135070980066626,0.00144990803940944,0.00108075077378104,0.00486773330090458,0.0039504846602239,0.00466124746671645,1187684,128182,513609
"424",424,0.00157678583270899,0.00188679411716925,0.00179958079149026,0.000235821912824421,0.000337370756962434,0.000989135945779673,0.00181260774553341,0.00222416487413169,0.00278871673726993,1188922,128522,513256
"425",425,0.0151082412309994,0.0386382079474315,0.0068721511752016,0.0013628253225759,0.00472061906830551,0.00174317984086887,0.0164710665535753,0.043358827015737,0.00861533101607047,1187529,128223,514215
"426",426,0.00142194571942094,0.00232185404819764,0.00118874507713423,0.00282412632408195,0.00227572949704063,0.000121855947411988,0.00424607204350289,0.00459758354523826,0.00131060102454622,1194232,131007,515457
"427",427,0.00418967532907809,0.00404945714498062,0.00491106139050944,0.0013118478695119,0.00121188103542917,0.00136379276552816,0.00550152319858999,0.00526133818040978,0.0062748541560376,1191232,130239,514098
"428",428,0.00147838897776542,0.00173696561881701,0.00137210205868803,0.000935552076122047,0.000928369590981981,0.000669694057377563,0.00241394105388747,0.00266533520979899,0.0020417961160656,1182766,130494,507215
